session_id,user_id,timestamp,device_type,action,price,product_category,purchase
1969,86,2023-06-05 21:57:59,Desktop,browse,1088.34,fashion,0
1970,92,2023-09-29 03:30:15,Desktop,add_to_cart,191.58,fashion,0
1971,660,2023-06-24 00:24:26,Mobile,add_to_cart,1361.1,fashion,1
1972,673,2023-04-14 08:32:51,Mobile,browse,1452.94,electronics,1
1973,714,2023-04-02 23:18:06,Desktop,browse,1930.41,fashion,0
1974,242,2023-07-05 18:18:31,Desktop,add_to_cart,528.19,home,1
1975,2,2023-10-10 05:45:46,Desktop,browse,46.73,fashion,0
1976,225,2023-06-30 16:52:19,Mobile,click,1095.76,books,0
1977,745,2023-06-19 20:22:49,Desktop,browse,1416.51,books,0
1978,589,2023-07-06 00:31:33,Tablet,browse,1582.91,home,0
1979,116,2023-06-24 08:29:33,Mobile,click,395.54,fashion,1
1980,666,2023-08-10 11:21:14,Desktop,click,530.89,books,1
1981,103,2023-08-21 21:29:22,Mobile,browse,1030.06,fashion,0
1982,194,2023-06-11 09:16:07,Tablet,click,667.9,books,0
1983,166,2023-05-14 05:53:19,Mobile,add_to_cart,1722.42,electronics,0
1984,90,2023-08-12 20:38:48,Desktop,click,952.78,electronics,0
1985,686,2023-06-02 16:02:04,Desktop,browse,1601.16,home,0
1986,122,2023-02-02 23:55:33,Mobile,click,1165.43,home,0
1987,143,2023-02-24 10:06:45,Mobile,add_to_cart,1548.45,fashion,0
1988,106,2023-01-07 04:26:29,Mobile,add_to_cart,672.02,home,0
1989,428,2023-09-01 08:02:11,Mobile,click,1664.52,fashion,0
1990,305,2023-11-09 02:34:50,Mobile,browse,556.4,electronics,0
1991,317,2023-05-06 10:39:27,Tablet,add_to_cart,1096.74,electronics,0
1992,635,2023-01-12 22:11:18,Desktop,click,435.87,books,0
1993,9,2023-01-16 22:04:41,Mobile,browse,956.3,fashion,0
1994,774,2023-07-27 21:11:38,Mobile,click,643.17,electronics,0
1995,73,2023-02-12 08:22:13,Mobile,browse,540.74,electronics,0
1996,359,2023-05-15 07:30:52,Mobile,click,1934.3,fashion,0
1997,223,2023-08-16 23:44:49,Desktop,browse,328.55,books,0
1998,416,2023-04-21 11:14:35,Mobile,click,1576.78,books,0
1999,553,2023-11-03 22:57:46,Mobile,purchase,1968.49,books,1
2000,370,2023-06-09 16:00:56,Desktop,add_to_cart,49.6,books,0
